Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       4/4           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_maximum(std::_Rb_tree_node_base*) [109]
-----------------------------------------------
                                   2             std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_copy<false, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node<std::pair<int, int> >*, std::_Rb_tree_node_base*, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [115]
                0.00    0.00       4/4           std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_copy<false, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [114]
[115]    0.0    0.00    0.00       4+2       std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_copy<false, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node<std::pair<int, int> >*, std::_Rb_tree_node_base*, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [115]
                0.00    0.00       7/7           std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_clone_node<false, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node<std::pair<int, int> >*, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [61]
                0.00    0.00       7/21          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_left(std::_Rb_tree_node_base*) [23]
                0.00    0.00       2/15          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_right(std::_Rb_tree_node_base*) [31]
                                   2             std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_copy<false, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node<std::pair<int, int> >*, std::_Rb_tree_node_base*, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [115]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree(std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > const&) [92]
[116]    0.0    0.00    0.00       4         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_root() [116]
-----------------------------------------------
                0.00    0.00       4/4           std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<int, int> >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<int, int> >*&, std::_Rb_tree_node_base*&) [101]
[117]    0.0    0.00    0.00       4         std::_Rb_tree_node<std::pair<int, int> >*& std::forward<std::_Rb_tree_node<std::pair<int, int> >*&>(std::remove_reference<std::_Rb_tree_node<std::pair<int, int> >*&>::type&) [117]
-----------------------------------------------
                0.00    0.00       4/4           std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<int, int> >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<int, int> >*&, std::_Rb_tree_node_base*&) [101]
[118]    0.0    0.00    0.00       4         std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [118]
-----------------------------------------------
                0.00    0.00       4/4           graph::Graph::generateRandomGraph(int, int) [135]
[119]    0.0    0.00    0.00       4         void std::__advance<std::_Rb_tree_const_iterator<std::pair<int, int> >, long>(std::_Rb_tree_const_iterator<std::pair<int, int> >&, long, std::bidirectional_iterator_tag) [119]
                0.00    0.00       6/13          std::_Rb_tree_const_iterator<std::pair<int, int> >::operator++() [34]
-----------------------------------------------
                0.00    0.00       1/3           main [6]
                0.00    0.00       1/3           graph::Algorithms::Euler_circle(graph::Graph const&, int) [134]
                0.00    0.00       1/3           graph::Graph::generateRandomGraph(int, int) [135]
[120]    0.0    0.00    0.00       3         graph::Graph::Graph(int) [120]
-----------------------------------------------
                0.00    0.00       1/3           std::random_device::random_device() [152]
                0.00    0.00       2/3           main [6]
[121]    0.0    0.00    0.00       3         std::__new_allocator<char>::~__new_allocator() [121]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [90]
[122]    0.0    0.00    0.00       3         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::begin() [122]
                0.00    0.00       3/13          std::_Rb_tree_iterator<std::pair<int, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [33]
-----------------------------------------------
                0.00    0.00       3/3           std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<graph::Neighbor**> >, std::is_move_constructible<graph::Neighbor**>, std::is_move_assignable<graph::Neighbor**> >::value, void>::type std::swap<graph::Neighbor**>(graph::Neighbor**&, graph::Neighbor**&) [178]
[123]    0.0    0.00    0.00       3         std::remove_reference<graph::Neighbor**&>::type&& std::move<graph::Neighbor**&>(graph::Neighbor**&) [123]
-----------------------------------------------
                0.00    0.00       3/3           std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int> >, std::is_move_constructible<int>, std::is_move_assignable<int> >::value, void>::type std::swap<int>(int&, int&) [179]
[124]    0.0    0.00    0.00       3         std::remove_reference<int&>::type&& std::move<int&>(int&) [124]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [90]
[125]    0.0    0.00    0.00       3         std::operator==(std::_Rb_tree_iterator<std::pair<int, int> > const&, std::_Rb_tree_iterator<std::pair<int, int> > const&) [125]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[126]    0.0    0.00    0.00       2         printTitle(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [126]
-----------------------------------------------
                0.00    0.00       1/2           graph::Algorithms::Euler_circle(graph::Graph const&, int) [134]
                0.00    0.00       1/2           graph::Graph::operator=(graph::Graph const&) [136]
[127]    0.0    0.00    0.00       2         graph::Graph::Graph(graph::Graph const&) [127]
                0.00    0.00       8/8           graph::Graph::cloneList(graph::Neighbor*) [54]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [129]
[128]    0.0    0.00    0.00       2         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [128]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [147]
                0.00    0.00       1/2           std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [142]
[129]    0.0    0.00    0.00       2         std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [129]
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [128]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [148]
[130]    0.0    0.00    0.00       2         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [130]
                0.00    0.00       2/2           std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [131]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [130]
[131]    0.0    0.00    0.00       2         std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [131]
                0.00    0.00       2/6           std::__deque_buf_size(unsigned long) [71]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [144]
[132]    0.0    0.00    0.00       2         std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [132]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [147]
                0.00    0.00       1/2           std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [142]
[133]    0.0    0.00    0.00       2         std::__new_allocator<int*>::~__new_allocator() [133]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[134]    0.0    0.00    0.00       1         graph::Algorithms::Euler_circle(graph::Graph const&, int) [134]
                0.00    0.00       8/8           graph::Graph::getAdjList() const [55]
                0.00    0.00       5/5           std::queue<int, std::deque<int, std::allocator<int> > >::empty() const [76]
                0.00    0.00       4/4           std::queue<int, std::deque<int, std::allocator<int> > >::push(int const&) [106]
                0.00    0.00       4/4           std::queue<int, std::deque<int, std::allocator<int> > >::front() [107]
                0.00    0.00       4/4           std::queue<int, std::deque<int, std::allocator<int> > >::pop() [105]
                0.00    0.00       3/7           graph::Graph::addEdge(int, int, int) [59]
                0.00    0.00       2/5           graph::Graph::~Graph() [73]
                0.00    0.00       1/2           graph::Graph::Graph(graph::Graph const&) [127]
                0.00    0.00       1/1           graph::Graph::getNumVertices() const [138]
                0.00    0.00       1/3           graph::Graph::Graph(int) [120]
                0.00    0.00       1/1           std::queue<int, std::deque<int, std::allocator<int> > >::queue<std::deque<int, std::allocator<int> >, void>() [172]
                0.00    0.00       1/1           graph::Graph::isEven() const [139]
                0.00    0.00       1/1           std::queue<int, std::deque<int, std::allocator<int> > >::~queue() [173]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[135]    0.0    0.00    0.00       1         graph::Graph::generateRandomGraph(int, int) [135]
                0.00    0.00      15/15          int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [29]
